battery,propeller_health,cpu_temperature,signal_strength,thermal_status,lidar_status,obstacle_distance,moisture_level,smoke_density,altitude,speed,action
31.396769140915026,65.67433304371212,39.10043300380891,22.865030582998646,1,1,5.869253067131095,3.9098577737813667,43.27583081187147,90.05669695324838,17.77373988900509,CONTINUE_MISSION
46.59250232225995,13.369226142605484,82.23529213512568,86.01443508495693,1,1,14.277144749007975,11.048874456063807,45.03405162816211,67.05569635083751,18.633762600701818,REDUCE_SPEED
97.05567773799586,3.578569964335543,72.53293398676516,94.91215587776864,1,1,4.164223478272697,63.99432080968476,26.052786515247274,91.59961871499597,17.4887862270309,REDUCE_SPEED
40.54525694603978,80.4171992928978,60.51729564981595,37.59768101591162,1,1,9.62577868081105,15.370794321652959,49.26861583225413,17.73904303771087,16.310917569934375,CONTINUE_MISSION
91.18129514866474,44.7740315825518,49.985650130223696,39.67033105965763,1,0,14.784541589502556,92.0163154758193,47.992067916898684,52.25126571541958,15.909517212077096,INCREASE_ALTITUDE
86.27396930871969,43.50800474647729,54.35942582646146,38.14294955008868,1,1,8.148349843277773,6.538175252051848,96.59036264687053,38.90782687115551,1.636157630885981,CONTINUE_MISSION
6.739909801183542,1.5347020238180797,81.97482081758267,5.476798947960749,1,1,10.066608153147996,41.646716209961745,19.48399552239367,72.35610381608147,16.670150082876557,RETURN_TO_BASE
96.23315841221674,52.81304188198267,94.677124703667,19.239879483220935,1,1,11.068947972200487,32.202942939114585,58.93127228582776,22.782332134093913,3.3480746893371816,AUTONOMOUS_MODE
54.51828081330057,3.479159874952842,46.194341552357415,46.88850976261685,1,1,2.2975326467450086,14.124353323641369,31.399925482331405,42.49070622810538,5.135273788506469,REDUCE_SPEED
36.38948406171652,81.91907771737209,57.15781250231575,15.545029689368873,1,1,10.699430236039047,30.526963136408515,7.1327723814821,27.56101374806372,18.03635295793367,AUTONOMOUS_MODE
7.017029177080181,16.13855241663008,82.50722046128877,66.55051407447039,1,0,9.917301946678567,19.447658439099904,77.32693300242607,44.57251820153099,14.080421233253938,RETURN_TO_BASE
27.75416004329101,68.56548649937235,67.82423462438953,65.01278606940014,1,0,12.201340052672258,19.67891643716666,35.81640491612346,47.15721502092362,9.566470464399792,CONTINUE_MISSION
70.98809326525813,92.84011972980902,35.020254657548605,66.8964018952743,0,0,1.9450341437998477,92.877231142157,90.5886849660364,45.38929075079047,12.369050734641231,REQUEST_NEAREST_SENSOR
5.3554532391311245,79.95368826186463,70.93775858785212,70.32271241848105,0,0,9.183172397078025,23.419855485924813,77.07966591994465,28.77870053293722,18.749481105395027,RETURN_TO_BASE
3.379433446952229,24.773379867857205,40.53521224196498,47.4386154183324,1,0,4.119749084167442,11.457619826450971,1.5577753537805772,89.90183512724276,11.080857110678988,RETURN_TO_BASE
0.25454496183768827,21.101190317200334,80.78023543155297,3.181462326051876,0,0,2.710139725939281,35.98860075376429,60.77694893693233,43.36492523747965,15.539064042956579,RETURN_TO_BASE
61.89427073100696,3.5227309237231386,70.77091004550685,19.11620011212598,1,1,4.594372799173792,74.18825824582906,50.968651620781756,24.634697893327473,13.562970260525235,AUTONOMOUS_MODE
44.228444729824524,86.65876006665393,84.07710060325127,42.10744190298363,1,0,12.64209673202962,52.375386567233384,65.3299859655531,40.48754698125593,13.57949356774422,CONTINUE_MISSION
68.10321301586198,50.520353958458756,95.96125896325302,59.6506521030643,1,0,11.103396158942465,52.14021173695949,47.69949813268413,81.8296433285022,1.7164240308072636,LOW_POWER_MODE
48.12570707104683,92.35790300866314,89.78257004030118,58.971673557746044,1,1,9.034910225250709,71.97439622634556,62.15930335178948,26.06667661292811,7.479194538650537,LOW_POWER_MODE
0.8755685889923592,72.63719226178519,47.00105393999243,16.99087917273926,1,1,5.420294447191878,95.2042471933198,58.4336266990142,18.69813895645795,3.7745840558036545,RETURN_TO_BASE
97.10250123082054,70.21464569843734,54.58808340472024,34.9926111643567,1,1,7.05018021413299,13.878489928344951,63.43040829079152,27.407415448285175,15.013979349297042,CONTINUE_MISSION
70.80843400854346,21.200882565433943,40.98193871162388,2.666241902885791,0,1,10.018436880986968,73.69681516220497,31.341339157112525,20.09151836297147,9.605755153519178,AUTONOMOUS_MODE
60.039834262412995,89.80184005293185,79.71865804652175,86.87791563097514,0,0,4.742269150540508,18.847353915357345,71.29880297752925,7.019128166686817,19.38699236104681,REQUEST_NEAREST_SENSOR
96.09574812636565,78.80434317630287,93.37227935942238,83.5109670371641,0,1,12.491693897773995,27.230755375025385,44.61928869601712,75.9638513028948,6.655285916113267,REQUEST_NEAREST_SENSOR
94.62073916789156,58.14033241638842,96.53609998030795,9.28140288770386,1,1,9.08142945018758,18.49147744457802,0.12090016599877185,57.7477961611445,16.961086735311426,AUTONOMOUS_MODE
34.34391901790587,93.94346739143865,85.27368692051988,80.53202053976787,1,0,8.214197079155545,4.968862736912161,9.429488667425812,43.15537025077426,8.205351709170946,LOW_POWER_MODE
27.551963396088375,91.79392469528005,55.421745752679996,98.00727750299919,0,0,7.345372621881039,34.37732573609289,1.361006342841986,45.32950029757052,16.63894285217983,REQUEST_NEAREST_SENSOR
1.431606567189514,58.22062719717551,43.67822246552493,2.319915520170379,1,1,2.755749743988625,23.733741659480334,42.88532141057707,94.0228848508032,16.427801831231363,RETURN_TO_BASE
19.93838878282349,76.4228895960105,98.7207847597044,84.38749122986363,1,0,1.441254818555444,4.063721796965325,69.72720933165785,6.191733781293252,16.87042001136544,LOW_POWER_MODE
17.48245921912345,18.45269372012822,31.227742838004147,31.14023928402648,0,1,14.86848375799892,3.8913794282207537,67.65596414322303,82.1927345280342,8.855857854703425,REQUEST_NEAREST_SENSOR
28.33573120531706,89.38300802729177,92.13744714419678,30.370472644513637,1,0,8.436866391464864,96.75646412653192,39.68870724603261,11.654606689188155,8.979074193839596,LOW_POWER_MODE
69.71086169051509,24.187142177892085,46.33124820172735,53.15903236238639,0,1,12.85379090554718,65.98819701633654,81.00760341767939,54.69217582464766,5.855986307343452,REQUEST_NEAREST_SENSOR
25.005453054931202,48.75818668406489,97.49455030409095,87.53557901165452,1,1,10.381349210359732,47.08104752190357,71.46491073079308,21.02085001750278,10.942444096184673,LOW_POWER_MODE
88.83466408424651,25.304132211197572,47.549897578506574,99.23193754944455,0,1,6.319800794150828,30.494348689663862,9.339962231049203,52.38382625032136,15.11571107742472,REQUEST_NEAREST_SENSOR
86.14955684689903,60.87915942812554,93.30153635486523,84.70864969131772,1,1,14.9299619225367,33.602237441778925,21.902932647933415,67.50972883381917,14.507188700662423,LOW_POWER_MODE
19.010611708125257,5.890111581583457,45.83331490926388,5.685552725520249,0,0,4.770605494122664,19.606860772829293,5.182039822557183,85.17332505491989,19.46709351067468,AUTONOMOUS_MODE
20.618309656859644,74.04993368476357,81.48356821643969,15.458325558129204,1,1,1.1452943800296564,95.85026274917305,53.06573339611339,33.80318497278361,5.423022138596636,AUTONOMOUS_MODE
0.3766151377083693,5.055774329305429,54.81401432953122,19.172465840358534,1,0,9.075588890007637,38.13448947672442,13.273950087061925,33.160042585039335,9.176935618853424,RETURN_TO_BASE
18.9272987390671,62.16595319000693,52.197479086165366,7.005386657110602,0,0,2.367945556167989,47.12044677864543,32.539178434370584,41.74912562817729,15.97102100557347,AUTONOMOUS_MODE
37.14039582240126,52.8519536667896,49.127190100518604,72.43144765383852,0,0,9.245345727388731,53.32334426023626,42.81370743573645,51.105577229185705,8.65106427297301,REQUEST_NEAREST_SENSOR
23.07874798647971,6.3763240757790385,82.16424211066905,28.73968288291312,0,0,1.8727244473452893,34.085849391519396,29.078872070563,37.99512739455706,12.614409675346934,REQUEST_NEAREST_SENSOR
93.36413762438812,64.22453345528501,84.3478139245632,33.813168309720766,1,1,12.894850778758142,44.97481625840409,31.80392947940298,36.639472409595854,2.714716578539963,CONTINUE_MISSION
3.4197061002550266,9.390957294973113,61.69218616263185,52.66546950227771,0,0,10.76075001117798,71.92769690649388,56.781134718834416,33.63018210130547,16.555393072339193,RETURN_TO_BASE
23.02414377769908,93.59369874908717,32.76538516163207,1.5458896562906665,1,0,5.215689157693325,84.93175266308187,93.91402548158038,71.26303847055978,13.761306870762452,AUTONOMOUS_MODE
39.8524265741861,74.46365112039129,46.72549752827706,12.096624045389692,1,0,10.474543573656897,10.242389963649979,68.35025324658271,49.43306192006605,11.271119463547333,AUTONOMOUS_MODE
72.04137026574358,36.4785962293624,34.36898938996387,16.28792180897355,0,0,0.8420796594025044,99.31013977323944,48.92826432475124,46.807867419563784,10.005121330378312,AUTONOMOUS_MODE
70.95395520585195,13.100147680626794,46.92906450589821,33.8649748554195,1,1,1.4216872965124097,34.10001926731001,8.334259461305571,78.08126982860313,16.757355856858926,REDUCE_SPEED
6.6621727959224835,31.153539769668036,82.2599028010558,22.732749880178027,1,0,8.431106302875836,18.578339865370218,53.25352479548642,89.98591572859002,18.811421322935963,RETURN_TO_BASE
89.03055118525931,29.209384990606956,62.06108558396689,8.497208993282923,0,0,11.960563140636712,55.636541740534376,84.38341244697959,5.682001027728927,14.511069253509477,AUTONOMOUS_MODE
30.168607627714085,96.7995237595928,82.82848191929438,60.522667664854666,0,1,9.343809475916736,89.83047331258705,47.55608070802533,7.507457334957627,12.569966837616612,REQUEST_NEAREST_SENSOR
19.23738592500651,10.071843844501227,70.27255824456739,41.70664816192169,0,1,5.281548510062407,21.58652910884965,28.322924242924184,62.584493751437314,14.33453124124628,REQUEST_NEAREST_SENSOR
30.32477359994068,53.19171735800544,53.83932718033387,87.14775376824637,0,0,8.015278234972486,88.41469856659918,82.52289635581428,69.5312141938327,2.080169598729006,REQUEST_NEAREST_SENSOR
88.61586275545812,22.738504173666975,42.1029374496197,52.430905279528076,0,1,4.549951221305032,91.80590536137846,24.148778786009505,44.791291366420026,13.079220911153751,REQUEST_NEAREST_SENSOR
71.34950133948954,61.21651890988483,59.2969846662936,28.384571524698043,1,0,7.337908183549778,77.40765884679746,10.645930385776325,39.75203193825429,9.443068750601562,CONTINUE_MISSION
87.61312993961626,30.56630029894206,48.58593333198808,32.50004757821179,1,0,3.137300777722726,77.07249844612217,83.34951137262678,43.69729711855058,19.662149848407818,REDUCE_SPEED
80.77738923570155,99.22915489695863,92.09293207662111,19.32795937218359,1,1,4.413853148205569,86.64011954540136,34.24390509401313,39.52102487676752,7.37978159079359,AUTONOMOUS_MODE
63.300726734568094,59.02743195659711,77.886101058978,97.61994709222677,1,1,11.07573949245868,0.6086831349600419,10.936641153093996,22.445791580456977,5.38883592259684,CONTINUE_MISSION
91.23475631911343,15.42361257021767,88.68239108593373,72.61154209183634,0,0,9.555600000681796,6.572345237606925,15.848584450269742,89.17080344405421,9.009453983340718,REQUEST_NEAREST_SENSOR
27.267476333820273,75.78496301935209,33.47542188264163,45.796713179470636,1,0,0.5168843031545127,67.71636073015102,45.23275423596043,47.068601301981765,10.06288090401231,REROUTE
43.675801986687105,15.019893330257794,33.44931786335009,14.855580345115538,0,0,1.8390860654134709,34.387654234171194,74.43588672500314,39.85309927327073,2.674783792204008,AUTONOMOUS_MODE
66.51412445217697,80.41842440690856,76.19436033394271,45.537258353331445,1,1,2.950223114382378,87.81666891793535,15.049183047646652,18.93451988813245,15.063492989747772,INCREASE_ALTITUDE
0.674873686634403,91.5917734462388,79.95540966290622,67.16942362277265,1,1,7.76463310720239,19.653566862447235,56.17617836734989,26.65026980586508,14.366050769137718,RETURN_TO_BASE
55.256747361292625,75.05246647034417,57.365248652265834,26.824187971913993,1,1,14.613310561295279,62.440839220196175,46.29470804581606,54.149889288605074,15.887808143214812,CONTINUE_MISSION
65.42137424218089,84.21719454566224,35.73231671533047,69.7594157735881,0,0,14.779559272621919,24.95455896068498,40.07373054226235,44.528484958811916,13.40831112114013,REQUEST_NEAREST_SENSOR
14.314833098454983,9.387955693653282,31.77950832929013,74.6838634599945,1,1,4.80429573861178,28.669504836939918,98.80645718217365,59.53956989093389,1.2666445800910902,RETURN_TO_BASE
96.18134281569117,56.77590126728288,62.589484586210524,16.073999959654106,0,0,12.956174515748009,42.71783859436794,93.40975802260758,26.491636936593167,3.0385112121473985,AUTONOMOUS_MODE
60.079573729897525,20.051971052942452,69.45208843564606,2.8807777503448984,0,1,0.3532968038489313,93.3984938866124,1.518505014390381,27.087154418429158,4.086906864311262,AUTONOMOUS_MODE
13.924137672505555,2.0232059137739733,82.91621456055063,48.53436769904263,0,0,3.342355455498341,98.4152868556087,83.55052555365833,33.2607288184923,13.081048671032287,RETURN_TO_BASE
13.139085807161788,21.317174229477033,52.05871675742304,5.091050604590796,0,1,2.9502659032205685,63.58033650891129,67.78077307901172,69.9031623152008,12.39911878260807,RETURN_TO_BASE
54.173584754735536,8.483103150335236,31.877977562005633,48.64808483547504,0,0,12.033368474922959,91.60567539367848,61.547456606603525,76.03347902779629,18.68016102243541,REQUEST_NEAREST_SENSOR
7.189750869404499,38.05292056215526,86.28211399479795,92.29969316265625,1,0,10.560353637552332,91.93508897021387,41.69611450528943,44.19410318711875,14.057046252063074,RETURN_TO_BASE
2.3187532588544335,25.654799898932534,76.31322042277348,25.47439092118391,1,1,3.809008403764135,98.09415316044388,17.01871714977751,55.014896686949186,11.839937961805454,RETURN_TO_BASE
65.2298144012391,51.4909103139867,89.2112127539227,3.378542041524679,1,1,5.540105689459569,49.45094610157038,49.09174549696762,56.025545860793095,13.135407292949495,AUTONOMOUS_MODE
94.07990709595627,66.29917794887135,80.01011871687943,69.43048544082315,0,0,3.894297816408368,79.55808733595644,31.90016439764376,56.01549345125443,4.346622823443239,REQUEST_NEAREST_SENSOR
89.48581065867397,86.25572421370961,42.177873585456716,49.03752089606829,1,0,2.580771054407354,4.169519081410222,33.56841309696491,28.743502259001147,8.26235526052534,CONTINUE_MISSION
60.15532274356447,63.0654753753919,46.72702882979138,40.77753935313196,0,1,11.220813391424104,26.284405218005922,24.02376647520974,57.39182812845645,12.97289800149594,REQUEST_NEAREST_SENSOR
13.119825432207632,31.835863129359655,34.148818575773085,72.76427759612368,1,0,5.762060218363579,91.77258860007356,76.07510491094109,60.582150573515094,1.2802835295822146,RETURN_TO_BASE
47.92519997712028,5.357050608638647,69.79088682259788,80.84506508387756,1,0,13.730457059862534,81.72646219362412,16.756783177917246,85.42509624512802,3.6654532100907167,REDUCE_SPEED
38.5562764331046,91.40350347480255,48.97500693730225,41.190090582133934,0,0,11.52113843835895,25.87309637819898,53.417493874898646,67.27207255121058,2.349275365960401,REQUEST_NEAREST_SENSOR
61.807349792254676,17.654931530956265,53.459258713530964,29.05456469911917,0,0,4.764315349049678,95.76260209489281,13.666306507745862,48.1407814237946,8.886732220717796,REQUEST_NEAREST_SENSOR
0.02169902139239621,8.620941198681308,44.32933513760992,97.75954649883018,0,0,9.584395897323722,71.72528626837547,58.666179577703225,28.390568974085053,19.39429429095567,RETURN_TO_BASE
61.27676897726468,90.56114986674207,89.75414119213323,54.13501187397862,1,1,12.413703306871966,22.6147452371964,41.45192440608248,80.50612086281112,5.151183400083456,LOW_POWER_MODE
14.91397235587052,50.350819898750196,92.25570928202502,77.96349276836058,0,1,2.500007386848672,67.20394975880752,95.79756562465498,29.83917218584241,15.485981729214922,RETURN_TO_BASE
7.15352135035332,39.009062735263754,89.27202903792573,40.50584756704223,0,0,9.462732901484198,22.75735086550249,61.770732272026294,62.52308579950875,15.366796025207693,RETURN_TO_BASE
58.586175929954244,65.1501683415832,99.70616910967094,31.17103799431804,0,1,14.071309016675905,42.37314542242379,7.979459481374029,48.966900886400836,10.268107077766933,REQUEST_NEAREST_SENSOR
50.61225977634637,92.40116980412942,91.2214209017237,56.00389624021677,1,0,2.585789665587883,84.43711538005172,42.61155959680274,83.0386431192548,18.064183669984395,LOW_POWER_MODE
28.96975144521724,8.241914326549772,46.33902638170446,39.63850886567489,0,0,6.322428432139696,85.66010371076865,95.07269587344051,44.53200807622811,10.494121133617927,REQUEST_NEAREST_SENSOR
2.9462238845762156,18.841220231241863,52.47118198125756,42.17017836611252,1,1,7.190670712163183,81.4377401947721,21.625028183613725,95.28448809204282,14.368573262727656,RETURN_TO_BASE
30.94814022694723,59.61431072305275,58.96799605606555,49.245278962493,0,0,8.493802809530399,7.947815827451555,62.17875147279721,73.36451103552643,3.7126151875262536,REQUEST_NEAREST_SENSOR
64.28490594295529,82.39049814255269,76.27124586376647,9.6959785687175,1,1,5.657621896379596,17.09688704204666,88.13680255119147,16.30659840485555,19.96888184270955,AUTONOMOUS_MODE
4.8354469278978796,64.93737306396935,85.18480850803526,89.23867247769766,0,1,8.485793744119682,65.96113449275276,37.58731021123064,36.256417447836036,17.41145849983542,RETURN_TO_BASE
85.56875831614028,87.61403917056172,52.706164064864296,58.807246537051114,1,1,10.07307955430411,17.05515803861851,26.656398640231906,40.54550106929647,10.43142234987314,CONTINUE_MISSION
52.87218622651167,32.138357005738506,69.44659666892267,4.275714253887408,1,0,14.972819001338847,99.68068312938682,52.37939018449811,52.893463197382744,4.9202478981585696,AUTONOMOUS_MODE
75.48571863656973,97.02284066851516,34.86740876465634,69.60477247960367,0,1,8.809027494992916,0.5045500335603914,35.486869665266255,26.82041692454949,8.885882690727971,REQUEST_NEAREST_SENSOR
70.8504398366715,94.58866684502293,80.60570632418948,90.78702429897605,1,1,5.916476308256682,92.34336519924285,77.25163846509341,49.01010020287073,4.417462167087805,INCREASE_ALTITUDE
8.900085883681076,76.41280758766513,61.06456857384498,99.77664836395027,1,1,8.675980717601675,78.935233027192,48.004511854463395,51.54640454471609,18.013119830339136,RETURN_TO_BASE
16.11129369390155,3.7581246156037307,46.74800258525069,93.83085596803767,1,0,8.908347565616278,83.64378465625481,80.42895582358443,6.793965029347517,1.0899064024523497,REDUCE_SPEED
34.634170825449885,50.30359948548265,93.72832155751108,36.45243177434365,1,1,7.566540715229568,88.51612941505137,25.141987933763666,24.535649014878896,14.456210283143225,LOW_POWER_MODE
5.141873887327697,76.10354879908735,86.74896596777614,72.02076335730017,0,0,7.833690988721206,40.00882551908303,43.565427938387735,83.7835408942206,8.864165055477265,RETURN_TO_BASE
55.06948414289305,7.22036002190245,37.15378230165885,64.51803151843286,0,1,5.415232841537154,12.054794682450332,2.1714353169142386,56.022185170292445,2.5874353719230525,REQUEST_NEAREST_SENSOR
33.295428317479406,5.688051550010775,31.417005333225987,30.2230400526463,1,1,9.75518436688526,2.824016566554144,25.87379543827287,29.29212460889659,3.274881907535009,REDUCE_SPEED
3.555753460342437,84.97371545781179,37.564782913400705,90.49372823475711,0,1,6.579346936949593,71.57115197007084,75.91737575499768,39.85661333258677,9.470351097994069,RETURN_TO_BASE
51.94618642066343,9.81844737006976,58.81676463986443,8.649222410707969,1,0,6.013428023343256,51.89987503151643,99.80362821968149,97.96795587875447,1.2694469072950254,AUTONOMOUS_MODE
85.55201191915019,62.524661425378945,78.6198050771249,76.75018156421403,0,1,11.067420936542872,64.16137171305989,53.550007241069984,42.84159127737669,1.3429550959620649,REQUEST_NEAREST_SENSOR
29.41097641374667,32.551403758626506,98.85695994803983,69.67833330266858,1,1,6.8708667051960575,46.413312563360684,16.270387516631423,38.81319396846312,12.01184567980189,REDUCE_SPEED
29.320319049627873,87.88728537604979,45.46943873482601,77.616291045555,0,1,1.1658477985411877,53.27192602665575,73.8865170759447,78.67140928385994,6.133496948853026,REQUEST_NEAREST_SENSOR
93.32465887385986,36.54639229538537,81.27720493827867,47.51645347262466,1,0,9.069141866548314,7.579751026391824,44.3882214269398,40.569338236820776,4.958223885092641,REDUCE_SPEED
35.36595738564131,13.658582984775936,91.10806078033532,25.436539454763786,1,0,4.8221379395689965,8.142311538954916,44.30309114749351,36.286217013935584,13.8845149591587,REDUCE_SPEED
7.1942385895814915,1.5147927137757478,68.09774904697605,56.308626738722765,1,1,12.669386959686744,94.62236253221458,6.845812002957641,79.26203304555253,4.8392976648602755,RETURN_TO_BASE
88.46829717654194,22.631251389438965,75.6016097795089,2.6174679592499195,1,1,9.841750270740276,82.48480291161634,16.981959317087803,97.11517169058905,2.7577265812690586,AUTONOMOUS_MODE
69.72801427057345,4.339627440690208,43.97909999817128,35.95912682880068,1,1,13.757817268926383,83.14237387436393,18.931280275800212,38.57129409894732,11.763898447757573,REDUCE_SPEED
33.677880998190915,99.81953936537361,88.14721822366326,17.74950657439158,0,1,14.346339387338578,7.671996010481507,34.16132470543134,27.0498706586719,4.001241549101716,AUTONOMOUS_MODE
24.615775988266865,27.963519250502777,90.98183084611594,15.00454202034659,0,0,3.911746159078437,3.1631515581819425,69.45834350554951,32.872898162288195,2.954718280754741,AUTONOMOUS_MODE
81.18714507384894,19.006099250040243,95.6142353795194,9.48185693320701,1,1,9.568283239270057,81.7297584379742,48.63370260301837,26.5806328675052,15.835908557879426,AUTONOMOUS_MODE
29.14639962336072,44.082097511317684,41.127507661883314,75.83146650005841,1,0,9.997710987206164,89.65616861375915,65.51558285914332,39.68814202484018,6.240384468500439,INCREASE_ALTITUDE
71.5420111864533,57.32599321104268,76.73672156197561,3.113604068464748,0,0,12.172484536436576,30.318650415881553,81.3077483441888,45.86240259186337,13.64416548932377,AUTONOMOUS_MODE
46.46746466872689,15.089647700545738,94.11884927675855,16.860611768905052,0,1,14.403158291651026,42.594861780965246,88.47030287196293,15.20812215610795,18.440383175436374,AUTONOMOUS_MODE
99.6655649440104,71.1894802686481,50.30093531787068,35.9857767601146,1,1,13.077527330728437,95.27254067549644,86.30169711887841,52.53565577057174,10.942421486421177,INCREASE_ALTITUDE
63.859871974276416,70.46396984667489,33.209429380854864,69.12264748173943,0,1,8.520919717480682,39.85612396654326,17.399850266481476,60.85950276264437,12.234053015568396,REQUEST_NEAREST_SENSOR
82.65279834876308,87.03711918464003,78.03150231350288,61.2350850030465,1,1,12.67046053111649,29.69132801726664,76.34992866882517,21.13573206767936,16.661377358942282,CONTINUE_MISSION
30.56723619312467,52.3151213817722,79.55121675874699,76.36578687271702,1,0,13.66269132951043,42.272890909305936,60.79835411549455,38.32266391464933,14.910593920383626,CONTINUE_MISSION
